text	label
男子炮制亲友死亡名单诈骗16万	5
残疾男子坐地铁未获优惠待遇索赔5万元	5
视频：少林功夫之星出关表演 十八罗汉现金身	5
银行女职员轻信中奖信息被骗走91万公款	5
少女自称被强奸 母亲找人暴力私了被捕	5
女子三天卧轨三次被民警及时制止	5
钢材商未还70万债务被拘禁5日跳18楼身亡	5
13岁女孩上学途中遭绑架 寻机跳车脱险	5
男子向父亲要钱遭拒绑架亲弟弟	5
父亲杀死不孝儿子被判3年	5
网友曝光礼仪小姐穿夹趾拖鞋上台	5
女学生因争男友被当众脱光暴打(图)	5
弟弟砍死哥哥未婚妻被判无期	5
小狗陪伴河中女尸2小时 疑为死者宠物	5
出租车将执法人员逼上引擎盖 顶其行驶1公里	5
退役特警被散打高手等多人围殴捅伤致瘫(图)	5
醉酒男子裸奔砸商店 警方处置不力公安局长停职	5
男青年在天津大学校内赤身跳湖自杀(组图)	5
本科毕业治安员拦截歹徒被捅伤	5
男子招待所内偷窥女生洗澡 欲花300元钱私了	5
李敖批评饭岛爱影片不及格不好看	5
老汉墙缝里所藏现金3年后成残币	5
UFO悬停夜空半小时引数百行人观看(组图)	5
男子冒充少女和靓妹视频裸聊 发裸照要挟	5
女子驾车致五车相撞后吞安眠药获救	5
男子遭非法拘禁窗口扔夹带字条百元钞票求救	5
调查显示上海女32岁男34岁以上才算大龄	5
城管被指在休息时间非法营运 局长称其系接熟人	5
房市萧条致售楼小姐收入锐减	5
商铺未交租被强行搬迁 铺主称门庭冷落一直亏本	5
男子勒死女友扮弟弟逃亡13年	5
男子将6岁侄子绑架撕票后短信勒索	5
网帖称警察举报领导霸占漂亮妻子 警方辟谣	5
7成受访者因国庆黄金周应酬多喊累	5
医院安排内部职工看病骗保续违规社保金达90万	5
团伙将保险柜盗回老家焊割 未拿1斤重金猪	5
董事长被指携毒两次入狱 网上发帖称遭陷害	5
男子七楼坠下被简易棚阻挡仅受皮外伤	5
痴情男子辗转万里寻妻 一家团聚返回老家	5
女子被瘾君子用带血针管扎3针抢走金项链	5
司机高速路上掉头致2人死亡潜逃4年落网	5
6旬环卫工人提醒勿乱扔垃圾遭殴打(图)	5
男友不堪忍受被女友殴打拨打110报警(图)	5
女子为讨薪爬塔吊 找错债主将被起诉	5
闪婚夫妻婚后5天闹离婚 女方怀孕男方拒认孩子	5
开发商雇人逼迁将受害人关狗笼(组图)	5
保安疑因停车纠纷刀捅3人致1死2伤	5
男子被火车碾成两段后奇迹生还(图)	5
培训机构推出速成式书法引争议	5
男子深夜高速路与裸女偷情 被查时称腿疼按摩	5
男子患精神分裂症被父母锁在地窖3年	5
高校强令学生每晚内省引争议	5
25岁精神病女儿砍伤52岁母亲	5
男青年在西餐厅当众将女友割喉被判死刑	5
女士打手机太频繁致面部出现红疹	5
丈夫怀疑妻子出轨在其脸上划24刀	5
教师转发打油诗被罚1.4万续：欲诉警方滥用公权	5
男子抢劫杀人后用铁钉猛戳被害人眼部	5
业主在屋顶上钉18000颗钉子成名副其实钉子户	5
男子以艳照敲诈富二代前女友获刑	5
男子骗领73张信用卡恶意透支46万	5
孕妇临产医生1小时方赶到 孩子已胎死腹中	5
嫌犯入室劫杀2名女白领二审 自称觉得可耻	5
男子追求女同事遭拒后拿枪逼其做性奴	5
男子骑摩托车重走唐僧取经路(图)	5
男子复原诸葛亮木牛流马 有望在世博展出(组图)	5
副县长辞官后非法倒卖土地被判4年半罚金1600万	5
科学家欲用太平洋塑料垃圾建小岛 可住50万人	5
15岁少年在看守所内受伤生命垂危	5
老汉携菜刀作证据出庭告儿子	5
九旬老太被三个儿子遗弃住窝棚度日	5
桥上掉下半截男性小腿疑似医疗截肢	5
大二男生因提分手被在家务农表姐捅死(图)	5
央视女记者救人被撞身亡案续：家属索赔遇阻	5
大二学生因被嘲笑长得丑刀刺校友致1死2伤	5
男子为回家探病父盗窃雇主两万块	5
老汉包养16岁女孩被敲诈20万元	5
男子与人争执后放狗咬人引来官司	5
村官为修通致富路向农民下跪	5
热力管道当街爆炸将摩托车炸飞百米	5
经理与顾客打斗时将其耳朵咬下一块	5
公交公司院内3辆报废车着火 工作人员称不知情	5
三名村官私卖山林1500亩被村民投票罢免	5
母亲不堪4岁幼子调皮哭闹将其殴打致死	5
单位被曝人均年薪30万续：拒绝透露真实工资	5
男子为阻情人离开打110谎称飞机上有炸弹	5
300斤小伙通宵上网致双腿失去知觉 被人抬医院	5
两名男子抢劫熟人后杀人灭口	5
开发商私下更改施工图纸使一幢楼多出28户	5
官员家中搜出十余张房产证续：被开除党籍	5
商贩往刀鱼里注水银 记者微博直播全过程	5
患艾滋女子保外就医期间卖淫获刑	5
男子因屡次失去旅游机会刀砍领导	5
患重病女孩天安门看升旗实现临终愿望	5
少年下跪行乞不成骚扰年轻女子	5
盗窃团伙两年偷车22辆 嫌犯受审时面露笑容(图)	5
年轻女子因母亲不肯打车回家生气跳河	5
男子公厕劫杀准新娘 庭审称为给女友筹钱做人流	5
4名小学生未完成作业遭老师体罚 当事老师辞职	5
男子和女友吵架后卖掉其物品被判盗窃	5
2名男子抢劫夜总会女子强拍裸照	5
8级大风刮倒砖墙致两人被砸身亡	5
职校门不雅视频女生因聚众淫乱罪被拘25天	5
作家在书店参加活动时被捅伤 两凶手在逃	5
房屋动迁组长半年内骗补偿金724万	5
男子酒后开警车肇事打人续：肇事司机被拘留	5
夫妇多次冒充教育厅长诈骗128万	5
违法废品回收站将医疗垃圾做鞋底被查处	5
网传疯狂英语李阳外籍妻子遭家暴 头部多处受伤	5
派出所长帮人办理假户口 被判有罪后仍任领导	5
医院因丢失病历致举证不能被判赔40余万	5
流浪汉手持水果刀捅伤街头农民工(组图)	5
女大学生遇车祸后智力相当于7岁小孩	5
哥伦比亚小姐夺冠热门选手被泼盐酸毁容	5
女子与智残男结婚首日欲将丈夫房产变共有	5
妻子不堪家庭暴力雇侄儿杀死丈夫	5
女子为让情人记住自己咬断其舌头	5
女子吵架后离家出走 在火车站公厕内生下男婴	5
离婚男掐死同居女友 庭审时表示很爱对方	5
女婴在火车上被烫伤 火车站要求签免责协议	5
法学学士伙同父亲劫杀煤老板	5
青年因父亲嗜赌并打骂母亲将其砍杀	5
女留学生被马来西亚警方当妓女拘留8天(图)	5
70余名疑似李白后人卷入老宅继承权案	5
车主遭山寨版交通罚款单诈骗(图)	5
2名民工为省钱住在闹市自来水管内(图)	5
小区保安涉嫌猥亵9岁女童续涉事保安被刑拘	5
慈善中心募捐箱中发现死婴 警察抱尸体寻其父母	5
中国最大精武会馆因缺18万元维修款闭馆	5
女子被怀疑是第三者入室杀害老板娘	5
校车司机骑车上班时摔下猝死校门口	5
大学师生利用力学原理搭纸桥 可通过摩托车	5
父子服用网上所购降糖药双双丧命	5
德国宠物狗会叫“妈妈”蹿红网络(图)	5
卫生院院长被指多次强奸女员工 称系勒索将报案	5
离职刑警开歌厅组织卖淫获刑13年	5
大三学生给同学过生日喝酒身亡	5
企业奖励礼让行人司机2千元被批作秀	5
老汉一下午中3个彩票大奖 奖金超100万美元	5
学校出租操场给企业 每年每平方米不到1元	5
美国男子侵犯妹妹15年诞下7名子女	5
浙江富婆在澳门狂迷老虎机累计输5000万	5
妻子雇人教训出轨丈夫 受雇者出手过狠将人捅死	5
高中生不堪重压 发帖号召成立反补课学生联盟	5
家族式贩婴网络4年卖49名婴儿	5
美国妇女误找庸医隆胸 双乳合二为一(图)	5
13岁少女疑遭36岁水果摊贩强奸	5
男子在餐厅捅伤女子后服农药自杀	5
女子状告二奶要求退还丈夫所赠住房	5
姥姥弃重病婴儿致其死亡被判管制三个月	5
18岁女子火车站腹痛被送医院产女婴	5
男子与情人拍性爱照片 被妻子发现后婚外情败露	5
大学生因网聊起纠纷强迫同学喝白酒踢正步	5
老师不满监控系统直连校长室 称感觉被监视	5
男生进网吧被父亲责骂后喝农药自杀	5
退休教授遇抽奖骗局汇款2次均被劝阻	5
洗澡致一家五口煤气中毒身亡	5
悍马司机醉驾致1死5伤获刑12年 当庭表示不上诉	5
人贩子用逃犯身份证住宿被抓(组图)	5
盗贼不识货将价值60万羊脂玉130元贱卖	5
人大代表被曝诈骗数百万潜逃 警方网上追缉(图)	5
网友称中国留学生在美国接住10楼坠下男童	5
两男子无钱上网抢劫割喉杀人 商量半年后再犯案	5
女子等待男友时被前男友利刀砍死(图)	5
多个城市出台措施让奥数回归小众	5
司机醉酒开车轧死人后回家睡觉	5
男子为逃避追打跳江躲进下水道(图)	5
小学同一试题分不同时段考试 女生疑泄题遭处理	5
巨型毛主席像章重360斤直径1.8米(图)	5
俄罗斯女博士生为写医学论文斧劈两邻居	5
亡夫情妇带私生子大闹灵堂要求房产	5
电视台播放学生安全教育宣传片插播人流广告	5
企业用洋垃圾制成餐盒内销向公众致歉(组图)	5
母亲自称仙姑附体杀害4岁女儿	5
团伙学校周边收保护费 部分学生为自卫带刀上学	5
暨南大学女生坠楼案警方模拟男子头像寻知情人	5
父亲怀疑5岁儿子非亲生将其遗弃外地	5
老师上课时间外出处理社保事宜 百余学生被自习	5
组图：江西庐山出现雨凇瀑布云等景观	5
牛奶店将乳胶漆当酸奶样品被顾客误饮	5
医院一晚收治5个被烟花炸伤儿童	5
修鞋匠在顾客靴子内发现8100元归还失主	5
女童遭生父虐待获捐款超200万 专家建议叫停	5
男青年5天内接连绑架4名儿童	5
男子获罪40余年后被判罪名不成立 索赔未获受理	5
讨薪民工生殖器被割断 店主等涉案者遭刑拘	5
男子酒后强奸在校初中生	5
夫妻因协商离婚起争执 妻子向丈夫泼硫酸	5
客车卧铺变硬座且晚到10小时 数十乘客集体维权	5
六旬老人梦中耍拳差点掐死老伴	5
警察监控出租房一举一动收眼底	5
男子酒后驾车连撞5车致一死数伤	5
县人大代表撞人致死20天后仍逍遥法外	5
数十名男子深夜闯进咖啡店搬走沙发	5
网友发帖称从9楼借助雨伞降落 被疑作秀搞怪	5
公寓为庆祝封顶撒下数千元硬币遭质疑	5
意大利5名遇害者尸骨被拼成一副骨架	5
少女先后被继父和姑父强奸 恐惧男性不愿嫁人	5
大学生休学两年照顾重病母亲	5
21岁巡防队员为抓窃贼献身	5
加拿大72岁老汉收藏2万多个圣诞老人玩偶(图)	5
4名小学女生救起5岁落水男孩获见义勇为称号	5
单身女子想借精生子因法律不允许遭拒	5
主人外出为防贼连放两天音乐	5
父亲撞上无警示玻璃墙受伤 郑渊洁发微博维权	5
准新人拟在情人节结婚 婚姻登记部门不办公	5
马来西亚儿媳嫁给公公惹乱伦争议	5
荷兰推出私人潜水艇可潜至水下千米(图)	5
大学生撞伤女服务员 发现对方记车号捅8刀致死	5
男子骑摩托车摔残乘客要赔17万 赶在判决前离婚	5
女员工告用人单位索赔400万	5
男子众目睽睽下趴上柜台盗走16条金项链(图)	5
村委会前主任被诉强占村集体房产	5
律师被多收退票费状告铁路部门 新规出台后撤诉	5
店员追拒付帐顾客致其重伤 刑满出狱后提出申诉	5
3名男子潜入村庄偷菜贩卖赚钱	5
男子吊死在街头树上 留遗书称因厌世轻生	5
富家女开跑车卖水果 称摆摊是为赚快乐(组图)	5
商贩卖光碟遇城管执法逃跑时被撞飞	5
律师醉酒驾驶肇事被判拘役3月	5
母亲为让4月女婴入睡喂食酒精物质致死	5
女友要男友下河游泳向自己表真心	5
新手社区练车轧死七岁女童(图)	5
3岁女童遭保安员猥亵 当事者先承认后改口(图)	5
年轻男子疑被同性情侣当街捅死(组图)	5
村民挖山卖土引发大型山体滑坡(图)	5
男生疑因未考上重点高中坠亡 生前发短信告别	5
小偷遭群殴后被推进池塘 次日着女装死在绿化带	5
男子救人被讹拿钱为其治伤：希望社会拒绝冷漠	5
17岁少年辍学当黑客月入5万(组图)	5
村民杀人后开枪拒捕 猎人捕捉器帮警方制服嫌犯	5
男子自制炸弹敲诈超市20万被起诉	5
小学校长列清单澄清私吞赞助基金传闻	5
空乘人员与乘客发生纠纷后滑出飞机被免于入狱	5
男子为求暗恋女生欢心重伤舍友被判14年	5
无驾照女子在洗车场连撞6车(组图)	5
七旬老汉跳桥自杀砸伤协管员	5
夫妻排队17个小时买到回家硬座票(组图)	5
男保姆因经济纠纷掐死雇主后潜逃8年	5
13岁女孩从小遭母亲遗弃 独自照顾残疾爸爸	5
孕妇为鉴性别导致腹中胎儿畸形	5
村民当选村组长后家中被扔爆炸物	5
江苏盐城城管局长称副局长殴打女子事件失实	5
公司要求员工提供无犯罪证明 律师称做法无依据	5
纽约动物园因剧毒眼镜蛇失踪关门谢客(图)	5
美国养狗者发明狗拉踏板车 外形似三轮摩托(图)	5
女失主两张500万元欠条被盗花5千元赎回	5
19岁少女不满遭训斥毒杀父母	5
男子强奸朋友前女友 逃亡6天被抓	5
男子起诉盐务局牵出千余起工业盐官司	5
妻子照顾植物人丈夫6年教会其吃饭(图)	5
货车行驶时侧翻撞伤6名小学生	5
核载43人客车内装满88名儿童(图)	5
少女用刀在手臂刻男友名字	5
男子拿起台球杆打死骂人老者	5
城管协管员私拿商贩水果被开除	5
妻子欠赌债与丈夫离婚净身出户 反悔后闹上法庭	5
调查征集：城市飚车为何愈演愈烈	5
无证医生摘除节育器不当致人重伤获刑	5
彩民一等奖彩票未兑换被偷	5
3岁女童从时速130公里汽车中坠落公路生还	5
夫妻为供女儿上贵族学校实施盗窃60余起	5
公安局副局长公布个人手机号 接受黄赌线索举报	5
14岁女孩遭精神分裂表哥泼硫酸毁容	5
男孩露宿废弃书柜五夜 声称曾遭父母打骂	5
劫犯发现被抢者长相似前女友将其杀害	5
印度女童虎牙异常被迫嫁狗消灾	5
农民用一辈子积蓄做环保袋欲送伦敦奥运会	5
业主要求退房后遭开发商持铁棍追打	5
厨师在顾客就餐时抱出煤气罐扬言欲炸楼(图)	5
民警帮逃犯女儿入学 疑犯受感动自首	5
看守所监控揪出1名狱霸 判故意伤害罪加刑1年	5
乘客不满动车二等票成餐车票起诉铁道部胜诉	5
30余名环卫工餐馆门前讨要保洁费 1人被打伤	5
婚外恋人相约自杀 存活男子涉嫌故意杀人被批捕	5
女顾客花15元连续洗头7小时	5
网友称09年央视主持人挂历像结婚照(图)	5
饭店老板招不到工客串上菜	5
男子被车撞后搭摩的追肇事司机遭三次殴打	5
14岁男孩因琐事欲拿刀追砍母亲(图)	5
英国女孩患罕见怪病 一觉能睡一两个星期(组图)	5
村民除夕杀死家中3人续：指认现场时面带笑容	5
交警因纠纷打伤出租车司机被刑拘	5
东北虎体型偏小被疑挨饿 动物园称近亲繁殖所致	5
公交车超车撞倒3名大学生致1死2伤	5
图文：英国小狗在海滩进行冲浪	5
男子手机中病毒自动狂发千条短信	5
调查发现南京商学院实为虚构	5
妻子疑丈夫有外遇持斧砸自家轿车	5
妻子和丈夫打架之后喝下两瓶敌敌畏	5
男子绑架亲叔叔勒索30万赎金	5
女子出轨后伙同父亲情夫雇凶杀夫(图)	5
男子撞伤邻居次日重设现场报警骗保	5
女子忍辱服侍丈夫情人产女后将小三砍死	5
女公务员捡到19万元现金支票归还失主	5
一家人饭馆门前劝阻撒尿被打成重伤(图)	5
14岁男孩树下躲雨遭雷击昏迷(图)	5
老人遭同居女友拿走家中全部钱财	5
女子疑穿铁路被火车撞击身亡	5
大学生在校内卖万斤橘子筹学费被抢购一空(图)	5
公安局长路遇抢劫案穷追10里擒获2名劫匪	5
媒体报道联防队员强奸民工妻子案件细节	5
男子驾摩托车撞死行人 跪求死者家属原谅	5
男子派出所内被殴致死 所长被刑拘	5
儿子嫌卧病父亲散发难闻气味用锄头将其打死	5
乙肝病毒携带者街头征人吃饭 昨日无人赴约(图)	5
大学生肇事后杀害伤者续：父母拒绝与外界联系	5
20岁女服务员上班路上突发心脏病猝死	5
城管拆流浪猫窝引网友声讨 志愿者欲出资解决	5
停车场70余车被泼硫酸 管理方被证实无收费资质	5
村庄因污染3年35人死于癌症续：市调查组进驻	5
5人抢劫杀人团伙4人立功获轻判遭质疑(组图)	5
网友创作致少林方丈一封信讽刺城管打老太	5
刘洪波：北外香水女生事件“考证”	5
村民因琐事起纠纷持刀杀害邻居母子	5
小店贴出标语称城管和狗不得入内(图)	5
道路改造花费22.5亿 施工方未交付已返工(图)	5
大学生短信威胁老师要高分 称将向其家人报复	5
公安局网站论坛出现卖枪广告	5
窃贼入室盗窃咬伤女主人获刑10年半	5
数百名学生遭遇虚假招生聚集校门口讨说法	5
高校新建宿舍楼4间寝室一夜被盗	5
市民8分钟收到10条汇款兑付短信	5
醉酒男女买衣服起冲突后带人砸店	5
司机开车38年救44人生命	5
富商酒后撞死人找司机顶包(组图)	5
录像显示打工妹并非在斑马线上被撞身亡	5
初中生因被指责偷东西喝农药死亡	5
杀人疑犯指认现场时笑答记者提问(图)	5
眼镜蛇摸进茶庄过足茶瘾 蛇王施计将其擒获(图)	5
黄继光牺牲后其弟侄11人参军入伍	5
13名学生先后被抢无一人敢报警	5
年轻男子取款机前用砖头狠砸取钱者(组图)	5
摄影师在棺材洞拍照拍出奇异光束(图)	5
老人持砖砸30辆违章车续：曾精心选址砸车	5
湖南浏阳组织200多人查清吊车燃鞭炮事件	5
东方时空：美容院利用消费卡吸钱	5
奔驰车撞翻卖花三轮车 女车主花800元私了(图)	5
失业女律师因生活所迫欲改行洗厕所	5
17岁少女未婚产子将男婴弃置垃圾桶	5
青年违章被抓后在路中央大喊交警打人	5
县城装200广播喇叭每早6点放广告扰民引争议	5
施工老板带头围殴4名城管执法人员被拘7天	5
无业人员伙同他人协助组织同性卖淫	5
部分网店仍在销售台湾有毒芦笋汁	5
16岁少女被邻居宠物竹叶青蛇咬伤	5
美国女子收养3名中国儿童并为孩子寻亲	5
消防大队长受贿70多万元一审被判刑10年	5
大学生曾因考试作弊受处分 过年不回家当志愿者	5
精神病父亲举孩子对河水做抛投状 路人救下孩子	5
女子寻夫14年方知丈夫已另组家庭	5
黑道头目对刑警队长发出百万元江湖通缉令	5
英男子两度赴台湾骗财骗色 逾40名女子失身(图)	5
大学生参加游泳考试时溺亡 泳池深1.3米	5
男子杀死2人后潜逃12年落网	5
假记者以曝光为威胁敲诈10万元	5
女子嫌丈夫穷拒生子网贴引发热议	5
组图：杭州举行女仆大赛争夺第一女仆称号	5
男童遭绑架被逼当扒手辗转千里逃生	5
重庆巴南将推出年猪宴标准菜单(图)	5
房产商不具土地转让资格 购房者亿元房款成租金	5
53岁村民跳入10余米深水中救三名落水女生	5
央视征集：寻找宝成线坠河列车获救乘客	5
劳教所长为情妇受贿被查牵出另一所长	5
打工老汉为保安全将钱藏在狗肚子里	5
村民被错判杀人罪入狱11年案责任人均已升迁	5
男子被地铁轧断双腿获赔80万续：再次索赔178万	5
男子为照顾残疾弟弟与妻分居35年	5
16岁少年疑因遭受失业情感等挫折后自杀身亡	5
餐馆服务员穿清朝服装招待顾客(图)	5
出租车司机拒载孕妇受罚续听证结果15天内宣布	5
电信诈骗变招：ATM机上退机票款反被划账	5
色情桑拿试业被端掉 四股东逃亡两年相约自首	5
澳30名女同性恋用同一捐精者精子生育	5
大龄产妇被误诊为宫外孕吃药引产(组图)	5
网友称身份遭冒用购房 房产局否认造假	5
高校举办服装秀展示时尚口罩(图)	5
20余名警察村干部进山搜救服药自杀男子	5
排水管局部坍塌致清淤工被埋死亡	5
外籍男小腿绑毒品4.6公斤闯关被北京海关查获	5
一家4代7口人失明全靠低保生活	5
大学校区被曝垃圾成堆 学校称当天垃圾车出问题	5
英国妇女与狗性交被判入狱16个月(图)	5
店主出售面粉掺泥巴所制假胡椒 称吃不死人(图)	5
年轻父母为买学区房欲背负巨额贷款	5
网帖称反贪局长被殴致死 尚无证据证明系遭报复	5
男子冒充大款骗财骗色 山寨手机成诈骗工具	5
地下赌场遭持枪歹徒抢劫	5
女出纳挪用380余万元给恋人建设工程	5
五次犯盗窃罪获刑男子应聘当上证券公司保安	5
安徽巢湖原市委书记涉嫌受贿被提起公诉	5
丈夫砍死妻子后埋尸在自家大院	5
地王楼盘雇大学生排队炒房号	5
医生手术疏忽将螺母留在病人体内(图)	5
学生自办民间机构担任办事处主任 被指官瘾太大	5
父亲为给儿治病抢劫被抓 欲申请法律援助	5
拆迁房70岁老人遭外来人员围殴成脑震荡	5
工人车间昏倒抢救16天死亡未算工伤	5
17岁少女厕所分娩后抛弃婴儿	5
15岁男孩不堪受欺负将9岁女孩割喉杀死	5
德国女子欲与杀害自己女儿的凶手结婚(图)	5
个体户连续13年向困难户发红包	5
女子打车遭拒载发微博诉苦 当事司机被停业2年	5
官兵守孤岛58年岩石缝里挖出训练场	5
丈夫私下卖房还赌债被妻子告上法庭	5
女子参赌被抓在派出所门前喝药自杀	5
父亲扛木头烤烟叶送儿子上大学(图)	5
养猪场起火20余头猪被烧死	5
5层高船型豪华建筑因产权不明烂尾(图)	5
男子忘带钥匙沿着大楼外墙攀爬进14楼家中	5
女子砍伤丈夫后在医院坠楼身亡	5
3名90后少年加入犯罪团伙抢手机被抓	5
男子超速驾车发生车祸致10死15伤 7年后落网	5
29岁女老板雇人设私彩被刑拘	5
75岁老人练瑜伽20年收年轻人做徒弟	5
北科大学生劫持人质抢银行续：已被刑拘	5
报告文学作家发文批评宜昌市政协委员施暴被告	5
商会书记醉宿酒店遭4名壮汉群殴	5
夫妻利用虚假发行股票诈骗27人百万元	5
5岁女童被拐3年后获解救已不认得亲生父亲(图)	5
67岁老太工地捡钢筋被铲车撞死	5
男子因女友变心持刀上门滋事并砍伤民警	5
高考生持刀抢劫因抗震有功被免诉	5
保健院打错名字致男童误输他人药	5
储户银行卡失踪被刷37万元状告银行	5
公园弄丢两道清朝圣旨被判赔偿9万(图)	5
19天新生儿肚里长瘤占体重15	5
传销女子自拍艳照导演绑案欺骗家人	5
失主抓到小偷后敲诈2千元钱被判缓刑	5
无证幼儿园将孩子遗忘车内致窒息死亡	5
城管吃霸王餐打伤店主续：当事队员被停职检查	5
3岁女童跑多个街区报警救昏迷父亲(图)	5
学校老师收钱给学生办假证 自称“上面”有熟人	5
歹徒涉嫌性侵犯4岁幼女遭刑拘	5
王羲之平安帖拍出书画作品第二高价 达3.08亿	5
母亲不堪忍受殴打掐死女儿一审获刑10年	5
无业男子自导绑架不成扎死女帮手焚尸	5
少年因女友遭言语挑逗与对方决斗被刺身亡	5
校长背负杀妻流言七年续疑凶曾与死者对砍(图)	5
小伙成郑州最帅交警续：执勤时收到玫瑰花(图)	5
21岁刑释人员劫杀出租车女司机后埋尸	5
华人女子拒绝意大利老汉求爱被枪杀	5
六旬妇女穿越铁道线被火车拖行十余米死亡(图)	5
两绝症兄弟乐观面对生活 欲身后捐献遗体(图)	5
12岁男孩被轿车撞飞后遭大客车碾压而死	5
女子在餐馆点杀1只鸡吃出11个鸡屁股(图)	5
轿车转弯车速过快撞大树1死3伤(图)	5
女子偷1条旧被褥被拘留5天	5
农家水井突变涌泉水味清甜(图)	5
无业人员以租房为名入室抢劫杀人获死刑	5
儿媳照顾卧病在床公公12年 丈夫去世独自挑重担	5
银行员工生存现状调查：有资源才可有高薪	5
女子被地下炒金传销公司诈骗数万元	5
苏格兰女子说话带英格兰口音被打成重伤	5
24岁女生从拉萨骑车12日到尼泊尔(图)	5
网友发帖给唇裂外甥治病遭质疑(组图)	5
未婚先育女子考公务员落榜续：诉讼未获受理	5
的哥与警方保持通话197秒帮抓4名劫匪(图)	5
楼盘建一半后停工 20余业主欲集体跳楼维权	5
男子电动车被扣后在派出所外猝死	5
歹徒实施抢劫时遇到小学同学被抓获	5
男子嫖娼染性病为解恨杀害两名卖淫女	5
21岁小伙从福建福州骑车去温州(图)	5
团伙3天内当街绑架4名女子强迫其卖淫	5
代课老师24年未转正 被告知下岗后猝死	5
15岁智障女山中迷路 吃野菜喝雨水生还	5
货柜车卷走婴儿续：司机父亲被指想花钱了结	5
身陷传销女子向出租车司机求助获救	5
业主遭陌生人半夜催缴管理费 不缴停水停电	5
男子冒充富家子弟诈骗30多名富婆60多万	5
案犯杀害9岁侄女后用水泥封尸获刑	5
黑客为办假证攻击住建部网站(图)	5
婚介所女子扮演4个角色骗走男子2万余元	5
公交车司机为泄愤撞死人被判死刑	5
疑犯刺死徽剧传承人弟子被抓	5
保安队长冒领下属工资7万余元被判3年	5
女大学生不顾男友亲人劝说回乡支教(图)	5
兄弟2人抢劫单身女士 警方潜伏5天5夜将其抓获	5
打工者被骗身无分文高速路上徒步返乡	5
网民捏造女大学生遭轮奸虚假消息被行政拘留	5
图文：蜘蛛背部花纹酷似熊猫脸	5
女服务员与同事争吵 男友杀害劝架女老板	5
7人为琐事动刀捅人致1死5伤	5
俄罗斯30只野熊袭击人类吃掉2人	5
网友发微博为80后全省劳模环卫工征婚(图)	5
中国传媒大学大三男生坠亡 警方排除刑案可能	5
陕西省级贫困县500米路段装4896盏灯	5
男子为送邻居急救酒后驾车撞伤行人	5
83岁老人跳进河中救出12岁落水男童(图)	5
网传刑侦大院遭城管等强拆 对方称系帖封条(图)	5
男子村卫生室拔牙患上癫痫获赔57万元	5
女儿为争遗产不让继母与父亲合葬	5
教师手机响起骂人铃声引发争议	5
农民工照片在微博被转发上万 称望儿子看到自己	5
市民耗资100余万收藏千架国产照相机(图)	5
记者赴甘肃灾区途中遇山体塌方	5
美国邪教母亲饿死1岁儿子 因饭前没说阿门	5
税务官员受贿滥用职权获刑3年	5
小商贩购进5000张黄碟被判十年	5
百岁孤寡老太将低保费捐给舟曲灾区(组图)	5
小伙4个月缝制出1.75米高蒙古靴(图)	5
女子为找工作见网友险被强奸(图)	5
3名男子冒充警察绑架街头聊天者	5
路人遭遇酒后滋事持刀扎死人被控防卫过当	5
男子不愿分手当街捅死女友后自杀	5
摊贩点燃液化气烧伤城管被拘留	5
母亲找来女网友当保姆 两个月大儿子被其抱走	5
滑坡险情区村民搬迁需交千元押金引质疑	5
两工人酒后掉进工地深坑被钢筋刺穿	5
男子自称认识重庆抢枪歹徒惊动苏渝两地警方	5
好心市民年三十献血救白血病女孩	5
交警执法时向司机咆哮我业务素质差关你什么事	5
加拿大华裔富二代飙车被罚称外国人眼红	5
数十人歌厅内械斗致1人死亡17人被判刑	5
银行信贷员勾结他人骗贷1600多万元	5
网友发起孝子联盟号召抵制利用孝心谋利广告	5
妻子因丈夫出轨杀死3个女儿 从病房跳楼身亡	5
清洁工省吃俭用3年自费出书送给同事	5
住宅楼楼板厚度不足8厘米续：部分业主领补偿	5
女孩患怪病刚出生就骨折(图)	5
疑犯因工友喜欢自己女友将其捅死	5
报社女编辑护城河溺亡续：警方否认其双手被绑	5
900余名范仲淹后人三叩九拜祭奠先祖	5
收藏家傅增湘孙辈11人为祖产打官司近30年	5
2车相撞欲私了价钱未谈拢 交警测出1名司机醉驾	5
广东汕尾渔船私藏9公斤爆炸物被查获	5
饭馆施粥近8个月 60余人为其捐款捐米(图)	5
冒险家在海拔1746米高峰上走钢丝(组图)	5
市民状告公园侵权索赔1元被驳回	5
村干部夜间巡查时被小偷开枪击中身亡	5
河南13岁高考生成绩超过一本分数线	5
保安盗窃51公斤价值千万金条受审	5
在编清洁工雇人扫地 月薪2000付人250元(图)	5
7名工地护卫打死小偷异地埋尸获刑	5
传销团伙成员打死下线抛尸 9名疑犯均为大学生	5
苏州团伙组织秘密卖淫活动被判刑	5
研究院院长给职工发两份工资一审获刑	5
传富士康男工以死要挟公司赔偿25万	5
18名保安因闯红灯纠纷冲进复旦大学围殴大学生	5
美国男子在鲈鱼体内发现丢失21年戒指(图)	5
拆迁员涂改收据贪污村民补偿款被批捕	5
网帖称北师大校内树木被砍(图)	5
嫖客因200元掐死按摩女 称担心女儿今后生活	5
患病老人为不拖累儿女上吊自杀(图)	5
果园百余亩土地被镇政府强行转包引发冲突	5
人贩子兄弟重男轻女卖掉各自亲生女儿	5
逃犯因精神紧张说话结巴7年 被抓后恢复正常	5
